sgRNA	Gene	R0_1	R0_2	R0_3	Rpost_1	Rpost_2	Rpost_3	Rpost_4	S0_1	S0_2	S0_3	Spost_1	Spost_2	Spost_3
sgNDUFB8_5	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB7_7	NDUFB7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB8_6	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB8_8	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB8_9	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB8_10	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_1	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_2	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_3	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_4	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_5	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB8_7	NDUFB8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_6	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_8	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_9	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_10	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_1	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_2	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_3	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_4	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_5	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFB9_7	NDUFB9	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_6	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_8	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_9	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_10	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_1	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_2	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_3	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_4	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_5	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC1_7	NDUFC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_6	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_8	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_9	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_10	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_1	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_2	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_3	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_4	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_5	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFC2_7	NDUFC2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_6	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_8	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_9	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_10	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_1	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_2	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_3	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_4	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_5	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS1_7	NDUFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_6	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_8	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_9	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_10	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_1	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_2	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_3	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_4	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_5	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS2_7	NDUFS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_6	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_8	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_9	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_10	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_1	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_3	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_4	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_5	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS3_7	NDUFS3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_6	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_8	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_9	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_1	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_2	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_3	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_4	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_5	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS4_7	NDUFS4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_6	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_8	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_9	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_10	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_1	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_2	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_3	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_4	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_5	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS5_7	NDUFS5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_6	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_8	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_9	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_10	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_1	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_2	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_3	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_4	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_5	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS6_7	NDUFS6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_6	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_8	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_9	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_10	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_1	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_2	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_3	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_4	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_5	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS7_7	NDUFS7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_6	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_8	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_9	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_10	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_1	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_2	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_3	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_4	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_5	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFS8_7	NDUFS8	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_6	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_8	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_9	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_10	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_1	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_2	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_3	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_4	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_5	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV1_7	NDUFV1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_6	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_8	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_9	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_10	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_1	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_2	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_3	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_5	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV2_7	NDUFV2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_6	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_8	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_9	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_10	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_1	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_2	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_3	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_4	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_5	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNDUFV3_7	NDUFV3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_6	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_8	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_9	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_10	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_1	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_2	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_3	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_4	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_5	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU1_7	NEU1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_6	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_8	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_9	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_10	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_1	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_2	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_3	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_4	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_5	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU2_7	NEU2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_6	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_8	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_9	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_10	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_1	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_2	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_4	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_5	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU3_7	NEU3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_6	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_8	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_9	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_10	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_1	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_2	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_3	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_4	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_5	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNEU4_7	NEU4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_6	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_8	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_9	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_10	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_1	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_2	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_3	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_4	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_5	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKB1_7	NFKB1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_6	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_9	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_10	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_1	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_2	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_3	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_4	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_5	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFKBIA_7	NFKBIA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_6	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_8	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_9	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_10	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_1	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_2	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_3	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_4	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_5	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNFS1_7	NFS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_6	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_8	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_9	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_10	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_1	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_2	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_3	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_4	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_5	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIPA1_7	NIPA1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_6	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_8	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_9	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_10	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_2	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_4	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_5	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT1_7	NIT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_6	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_8	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_9	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_10	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_1	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_2	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_3	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_4	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_5	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNIT2_7	NIT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_6	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_7	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_8	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_9	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNKX2-3_10	NKX2-3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_1	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_2	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_3	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_4	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_5	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_7	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_8	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_9	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_10	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_1	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_2	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_3	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_4	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME1_6	NME1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_5	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_7	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_8	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_9	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_10	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_1	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_2	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_4	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME2_6	NME2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_5	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_7	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_8	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_9	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_10	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_1	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_2	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_3	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_4	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME3_6	NME3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_5	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_7	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_8	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_9	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_10	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_1	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_2	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_3	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_4	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME4_6	NME4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_5	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_7	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_8	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_9	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_10	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_2	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_3	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_4	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME5_6	NME5	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_5	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_7	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_9	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_10	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_1	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_2	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_3	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_4	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME6_6	NME6	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_5	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_7	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_8	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_9	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_10	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_1	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_2	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_3	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_4	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNME7_6	NME7	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_5	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_7	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_8	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_9	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_10	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT2_1	NMNAT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT2_2	NMNAT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT2_3	NMNAT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT2_4	NMNAT2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT1_6	NMNAT1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgNMNAT2_5	NMNAT2	0	0	0	0	0	0	0	0	0	0	0	0	0
